transaction_id,account_id,timestamp,asset,amount,amount_usd,transaction_type,source_wallet,destination_wallet,device_id,ip_country,account_age_days,ground_truth_label,anomaly_type
TX-0000855,ACC-00029,2025-02-04T17:08:00+00:00,ETH,0.28403621,852.11,deposit,CP-ACC-00029-01,WALLET-ACC-00029,DEV-00029-A,US,901,0,normal
TX-0001308,ACC-00044,2025-02-04T17:11:00+00:00,USDT,330.83567713,330.84,trade,WALLET-ACC-00044,EXTERNAL-OUT,DEV-00044-A,US,664,0,normal
TX-0001332,ACC-00045,2025-02-04T17:35:00+00:00,ETH,0.20901229,627.04,deposit,CP-ACC-00045-03,WALLET-ACC-00045,DEV-00045-A,DE,348,0,normal
TX-0000825,ACC-00028,2025-02-04T17:56:00+00:00,USDT,3799.73317903,3799.73,deposit,CP-ACC-00028-02,WALLET-ACC-00028,DEV-00028-A,SG,1285,0,normal
TX-0000348,ACC-00012,2025-02-04T18:09:00+00:00,ETH,0.17717645,531.53,transfer_out,WALLET-ACC-00012,CP-ACC-00012-03,DEV-00012-B,JP,546,0,normal
TX-0000044,ACC-00002,2025-02-04T20:29:00+00:00,USDT,481.87231122,481.87,transfer_out,WALLET-ACC-00002,CP-ACC-00002-04,DEV-00002-A,JP,980,0,normal
TX-0000971,ACC-00033,2025-02-04T21:49:00+00:00,ETH,0.29272234,878.17,trade,WALLET-ACC-00033,EXTERNAL-OUT,DEV-00033-A,SG,273,0,normal
TX-0001756,ACC-00059,2025-02-05T06:12:00+00:00,BTC,0.00286023,171.61,withdrawal,WALLET-ACC-00059,CP-ACC-00059-03,DEV-00059-A,US,1088,0,normal
TX-0001126,ACC-00038,2025-02-05T08:02:00+00:00,USDT,911.53676471,911.54,deposit,CP-ACC-00038-06,WALLET-ACC-00038,DEV-00038-A,SG,1556,0,normal
TX-0001277,ACC-00043,2025-02-05T08:11:00+00:00,USDT,285.21609299,285.22,transfer_out,WALLET-ACC-00043,CP-ACC-00043-04,DEV-00043-A,SG,1396,0,normal
TX-0000948,ACC-00032,2025-02-05T09:08:00+00:00,ETH,0.06896424,206.89,trade,WALLET-ACC-00032,EXTERNAL-OUT,DEV-00032-A,JP,289,0,normal
TX-0001097,ACC-00037,2025-02-05T09:38:00+00:00,ETH,0.51419405,1542.58,trade,WALLET-ACC-00037,EXTERNAL-OUT,DEV-00037-A,JP,817,0,normal
TX-0001603,ACC-00054,2025-02-05T10:40:00+00:00,USDT,1002.81497159,1002.81,withdrawal,WALLET-ACC-00054,CP-ACC-00054-02,DEV-00054-A,US,234,0,normal
TX-0001009,ACC-00034,2025-02-05T11:29:00+00:00,USDT,315.79571906,315.8,transfer_out,WALLET-ACC-00034,CP-ACC-00034-04,DEV-00034-A,US,1007,0,normal
TX-0001787,ACC-00060,2025-02-05T12:07:00+00:00,USDT,390.16064424,390.16,withdrawal,WALLET-ACC-00060,CP-ACC-00060-01,DEV-00060-A,DE,498,0,normal
TX-0001065,ACC-00036,2025-02-05T13:07:00+00:00,BTC,0.01043126,625.88,withdrawal,WALLET-ACC-00036,CP-ACC-00036-06,DEV-00036-A,TW,1534,0,normal
TX-0000856,ACC-00029,2025-02-05T13:31:00+00:00,USDC,299.91189619,299.91,deposit,CP-ACC-00029-02,WALLET-ACC-00029,DEV-00029-A,US,901,0,normal
TX-0000225,ACC-00008,2025-02-05T13:36:00+00:00,ETH,0.26385119,791.55,trade,WALLET-ACC-00008,EXTERNAL-OUT,DEV-00008-B,SG,1064,0,normal
TX-0000315,ACC-00011,2025-02-05T13:37:00+00:00,USDT,574.26356748,574.26,transfer_out,WALLET-ACC-00011,CP-ACC-00011-02,DEV-00011-A,TW,1007,0,normal
TX-0001427,ACC-00048,2025-02-05T13:46:00+00:00,USDT,250.41386253,250.41,trade,WALLET-ACC-00048,EXTERNAL-OUT,DEV-00048-A,SG,1172,0,normal
TX-0001031,ACC-00035,2025-02-05T14:12:00+00:00,ETH,0.46675626,1400.27,trade,WALLET-ACC-00035,EXTERNAL-OUT,DEV-00035-A,DE,674,0,normal
TX-0000073,ACC-00003,2025-02-05T14:23:00+00:00,USDT,813.68011584,813.68,withdrawal,WALLET-ACC-00003,CP-ACC-00003-05,DEV-00003-A,SG,1110,0,normal
TX-0000737,ACC-00025,2025-02-05T14:42:00+00:00,USDT,801.56847214,801.57,deposit,CP-ACC-00025-02,WALLET-ACC-00025,DEV-00025-A,DE,1337,0,normal
TX-0001278,ACC-00043,2025-02-05T15:12:00+00:00,USDT,411.96827526,411.97,trade,WALLET-ACC-00043,EXTERNAL-OUT,DEV-00043-A,SG,1396,0,normal
TX-0000403,ACC-00014,2025-02-05T15:25:00+00:00,ETH,0.22657228,679.72,withdrawal,WALLET-ACC-00014,CP-ACC-00014-02,DEV-00014-A,US,1364,0,normal
TX-0000736,ACC-00025,2025-02-05T17:11:00+00:00,USDT,455.97907678,455.98,trade,WALLET-ACC-00025,EXTERNAL-OUT,DEV-00025-A,DE,1337,0,normal
TX-0000496,ACC-00017,2025-02-05T17:50:00+00:00,USDT,420.36414212,420.36,deposit,CP-ACC-00017-04,WALLET-ACC-00017,DEV-00017-A,JP,666,0,normal
TX-0000349,ACC-00012,2025-02-05T18:02:00+00:00,USDC,736.44343436,736.44,trade,WALLET-ACC-00012,EXTERNAL-OUT,DEV-00012-B,JP,546,0,normal
TX-0001333,ACC-00045,2025-02-05T21:58:00+00:00,USDT,1138.72741025,1138.73,transfer_out,WALLET-ACC-00045,CP-ACC-00045-04,DEV-00045-A,DE,348,0,normal
TX-0001457,ACC-00049,2025-02-06T06:01:00+00:00,USDT,631.9317159,631.93,trade,WALLET-ACC-00049,EXTERNAL-OUT,DEV-00049-A,US,385,0,normal
TX-0000375,ACC-00013,2025-02-06T06:23:00+00:00,USDT,370.95331147,370.95,transfer_out,WALLET-ACC-00013,CP-ACC-00013-05,DEV-00013-A,SG,472,0,normal
TX-0000795,ACC-00027,2025-02-06T07:13:00+00:00,ETH,0.19452324,583.57,transfer_in,CP-ACC-00027-01,WALLET-ACC-00027,DEV-00027-A,JP,1200,0,normal
TX-0000350,ACC-00012,2025-02-06T07:54:00+00:00,USDC,800.5704918,800.57,deposit,CP-ACC-00012-06,WALLET-ACC-00012,DEV-00012-A,JP,546,0,normal
TX-0001334,ACC-00045,2025-02-06T08:40:00+00:00,ETH,0.20502696,615.08,deposit,CP-ACC-00045-05,WALLET-ACC-00045,DEV-00045-A,DE,348,0,normal
TX-0000107,ACC-00004,2025-02-06T09:41:00+00:00,USDT,793.46373287,793.46,trade,WALLET-ACC-00004,EXTERNAL-OUT,DEV-00004-A,US,1214,0,normal
TX-0001546,ACC-00052,2025-02-06T10:04:00+00:00,BTC,0.008577,514.62,deposit,CP-ACC-00052-03,WALLET-ACC-00052,DEV-00052-A,JP,523,0,normal
TX-0000917,ACC-00031,2025-02-06T10:08:00+00:00,ETH,0.79503515,2385.11,trade,WALLET-ACC-00031,EXTERNAL-OUT,DEV-00031-A,TW,332,0,normal
TX-0000888,ACC-00030,2025-02-06T11:20:00+00:00,USDC,243.43299396,243.43,trade,WALLET-ACC-00030,EXTERNAL-OUT,DEV-00030-A,DE,801,0,normal
TX-0000826,ACC-00028,2025-02-06T11:34:00+00:00,BTC,0.0072499,434.99,trade,WALLET-ACC-00028,EXTERNAL-OUT,DEV-00028-A,SG,1285,0,normal
TX-0001574,ACC-00053,2025-02-06T12:13:00+00:00,BTC,0.00274535,164.72,trade,WALLET-ACC-00053,EXTERNAL-OUT,DEV-00053-A,SG,1239,0,normal
TX-0001366,ACC-00046,2025-02-06T12:18:00+00:00,USDC,578.4910437,578.49,deposit,CP-ACC-00046-02,WALLET-ACC-00046,DEV-00046-A,TW,738,0,normal
TX-0001310,ACC-00044,2025-02-06T12:45:00+00:00,BTC,0.0036035,216.21,trade,WALLET-ACC-00044,EXTERNAL-OUT,DEV-00044-A,US,664,0,normal
TX-0001066,ACC-00036,2025-02-06T13:39:00+00:00,ETH,0.22731547,681.95,transfer_in,CP-ACC-00036-01,WALLET-ACC-00036,DEV-00036-A,TW,1534,0,normal
TX-0001695,ACC-00057,2025-02-06T13:43:00+00:00,USDC,1197.36564333,1197.37,trade,WALLET-ACC-00057,EXTERNAL-OUT,DEV-00057-B,JP,1579,0,normal
TX-0001725,ACC-00058,2025-02-06T14:52:00+00:00,USDC,619.48714494,619.49,deposit,CP-ACC-00058-05,WALLET-ACC-00058,DEV-00058-A,SG,1407,0,normal
TX-0001638,ACC-00055,2025-02-06T16:19:00+00:00,ETH,0.03805004,114.15,transfer_out,WALLET-ACC-00055,CP-ACC-00055-01,DEV-00055-A,DE,1372,0,normal
TX-0001637,ACC-00055,2025-02-06T16:29:00+00:00,ETH,0.08966466,268.99,withdrawal,WALLET-ACC-00055,CP-ACC-00055-01,DEV-00055-A,DE,1372,0,normal
TX-0001488,ACC-00050,2025-02-06T19:56:00+00:00,USDT,1027.5002455,1027.5,withdrawal,WALLET-ACC-00050,CP-ACC-00050-04,DEV-00050-A,DE,284,0,normal
TX-0000858,ACC-00029,2025-02-07T06:14:00+00:00,BTC,0.01602858,961.71,deposit,CP-ACC-00029-01,WALLET-ACC-00029,DEV-00029-A,US,901,0,normal
TX-0001032,ACC-00035,2025-02-07T08:38:00+00:00,USDT,564.7574639,564.76,trade,WALLET-ACC-00035,EXTERNAL-OUT,DEV-00035-A,DE,674,0,normal
TX-0000255,ACC-00009,2025-02-07T09:31:00+00:00,USDT,1635.07476492,1635.07,deposit,CP-ACC-00009-04,WALLET-ACC-00009,DEV-00009-A,US,1004,0,normal
TX-0001127,ACC-00038,2025-02-07T10:13:00+00:00,USDC,637.88559036,637.89,transfer_out,WALLET-ACC-00038,CP-ACC-00038-05,DEV-00038-A,SG,1556,0,normal
TX-0001368,ACC-00046,2025-02-07T10:30:00+00:00,BTC,0.00662958,397.77,trade,WALLET-ACC-00046,EXTERNAL-OUT,DEV-00046-A,TW,738,0,normal
TX-0001758,ACC-00059,2025-02-07T10:38:00+00:00,USDT,512.45639334,512.46,transfer_out,WALLET-ACC-00059,CP-ACC-00059-04,DEV-00059-A,US,1088,0,normal
TX-0001696,ACC-00057,2025-02-07T11:07:00+00:00,USDT,361.26991063,361.27,transfer_in,CP-ACC-00057-03,WALLET-ACC-00057,DEV-00057-A,JP,1579,0,normal
TX-0001098,ACC-00037,2025-02-07T11:11:00+00:00,ETH,0.10089312,302.68,transfer_in,CP-ACC-00037-04,WALLET-ACC-00037,DEV-00037-A,JP,817,0,normal
TX-0001367,ACC-00046,2025-02-07T11:19:00+00:00,USDT,741.93292234,741.93,trade,WALLET-ACC-00046,EXTERNAL-OUT,DEV-00046-A,TW,738,0,normal
TX-0001245,ACC-00042,2025-02-07T11:23:00+00:00,USDT,939.01917582,939.02,transfer_out,WALLET-ACC-00042,CP-ACC-00042-01,DEV-00042-A,JP,870,0,normal
TX-0000404,ACC-00014,2025-02-07T11:32:00+00:00,USDT,691.07354178,691.07,deposit,CP-ACC-00014-01,WALLET-ACC-00014,DEV-00014-A,US,1364,0,normal
TX-0001639,ACC-00055,2025-02-07T13:29:00+00:00,USDC,150.54434292,150.54,trade,WALLET-ACC-00055,EXTERNAL-OUT,DEV-00055-A,DE,1372,0,normal
TX-0001726,ACC-00058,2025-02-07T14:47:00+00:00,USDT,517.1092339,517.11,transfer_in,CP-ACC-00058-02,WALLET-ACC-00058,DEV-00058-A,SG,1407,0,normal
TX-0001155,ACC-00039,2025-02-07T15:22:00+00:00,USDC,100.48675044,100.49,transfer_out,WALLET-ACC-00039,CP-ACC-00039-01,DEV-00039-A,US,332,0,normal
TX-0001757,ACC-00059,2025-02-07T15:41:00+00:00,USDT,213.25238357,213.25,trade,WALLET-ACC-00059,EXTERNAL-OUT,DEV-00059-A,US,1088,0,normal
TX-0000526,ACC-00018,2025-02-07T15:48:00+00:00,ETH,0.31749505,952.49,trade,WALLET-ACC-00018,EXTERNAL-OUT,DEV-00018-A,SG,1040,0,normal
TX-0000857,ACC-00029,2025-02-07T16:01:00+00:00,USDC,265.30449384,265.3,deposit,CP-ACC-00029-01,WALLET-ACC-00029,DEV-00029-A,US,901,0,normal
TX-0000497,ACC-00017,2025-02-07T16:42:00+00:00,BTC,0.01829859,1097.92,transfer_out,WALLET-ACC-00017,CP-ACC-00017-03,DEV-00017-A,JP,666,0,normal
TX-0000918,ACC-00031,2025-02-07T16:58:00+00:00,ETH,0.5103434,1531.03,withdrawal,WALLET-ACC-00031,CP-ACC-00031-02,DEV-00031-A,TW,332,0,normal
TX-0001246,ACC-00042,2025-02-07T17:13:00+00:00,ETH,0.21314874,639.45,trade,WALLET-ACC-00042,EXTERNAL-OUT,DEV-00042-A,JP,870,0,normal
TX-0001033,ACC-00035,2025-02-07T17:52:00+00:00,ETH,0.2702406,810.72,transfer_out,WALLET-ACC-00035,CP-ACC-00035-04,DEV-00035-A,DE,674,0,normal
TX-0000226,ACC-00008,2025-02-07T18:21:00+00:00,USDT,940.26044671,940.26,withdrawal,WALLET-ACC-00008,CP-ACC-00008-06,DEV-00008-A,SG,1064,0,normal
TX-0000316,ACC-00011,2025-02-07T18:35:00+00:00,USDT,736.73551323,736.74,trade,WALLET-ACC-00011,EXTERNAL-OUT,DEV-00011-B,TW,1007,0,normal
TX-0001547,ACC-00052,2025-02-08T09:19:00+00:00,USDT,141.87574176,141.88,trade,WALLET-ACC-00052,EXTERNAL-OUT,DEV-00052-A,JP,523,0,normal
TX-0001186,ACC-00040,2025-02-08T10:08:00+00:00,ETH,0.17394561,521.84,trade,WALLET-ACC-00040,EXTERNAL-OUT,DEV-00040-A,DE,701,0,normal
TX-0000738,ACC-00025,2025-02-08T11:08:00+00:00,USDT,748.98068184,748.98,withdrawal,WALLET-ACC-00025,CP-ACC-00025-01,DEV-00025-A,DE,1337,0,normal
TX-0001187,ACC-00040,2025-02-08T11:10:00+00:00,USDT,419.70021896,419.7,trade,WALLET-ACC-00040,EXTERNAL-OUT,DEV-00040-A,DE,701,0,normal
TX-0000739,ACC-00025,2025-02-08T11:30:00+00:00,USDT,1114.35705484,1114.36,trade,WALLET-ACC-00025,EXTERNAL-OUT,DEV-00025-B,DE,1337,0,normal
TX-0000376,ACC-00013,2025-02-08T11:44:00+00:00,BTC,0.00617036,370.22,trade,WALLET-ACC-00013,EXTERNAL-OUT,DEV-00013-A,SG,472,0,normal
TX-0000919,ACC-00031,2025-02-08T12:18:00+00:00,ETH,0.29924239,897.73,deposit,CP-ACC-00031-02,WALLET-ACC-00031,DEV-00031-A,TW,332,0,normal
TX-0001604,ACC-00054,2025-02-08T12:49:00+00:00,USDT,678.018223,678.02,trade,WALLET-ACC-00054,EXTERNAL-OUT,DEV-00054-A,US,234,0,normal
TX-0000013,ACC-00001,2025-02-08T12:58:00+00:00,ETH,0.23555771,706.67,transfer_in,CP-ACC-00001-03,WALLET-ACC-00001,DEV-00001-B,TW,252,0,normal
TX-0001034,ACC-00035,2025-02-08T13:15:00+00:00,USDC,500.30655381,500.31,deposit,CP-ACC-00035-01,WALLET-ACC-00035,DEV-00035-A,DE,674,0,normal
TX-0001247,ACC-00042,2025-02-08T13:43:00+00:00,USDC,679.77358294,679.77,withdrawal,WALLET-ACC-00042,CP-ACC-00042-04,DEV-00042-A,JP,870,0,normal
TX-0000797,ACC-00027,2025-02-08T13:47:00+00:00,BTC,0.00665667,399.4,transfer_in,CP-ACC-00027-01,WALLET-ACC-00027,DEV-00027-A,JP,1200,0,normal
TX-0001335,ACC-00045,2025-02-08T14:32:00+00:00,USDC,1251.30208152,1251.3,trade,WALLET-ACC-00045,EXTERNAL-OUT,DEV-00045-A,DE,348,0,normal
TX-0001369,ACC-00046,2025-02-08T14:38:00+00:00,USDT,972.28429037,972.28,deposit,CP-ACC-00046-01,WALLET-ACC-00046,DEV-00046-A,TW,738,0,normal
TX-0001575,ACC-00053,2025-02-08T14:56:00+00:00,BTC,0.00477022,286.21,transfer_in,CP-ACC-00053-02,WALLET-ACC-00053,DEV-00053-A,SG,1239,0,normal
TX-0001664,ACC-00056,2025-02-08T15:12:00+00:00,USDT,338.19700115,338.2,transfer_in,CP-ACC-00056-02,WALLET-ACC-00056,DEV-00056-A,TW,890,0,normal
TX-0000197,ACC-00007,2025-02-08T15:58:00+00:00,USDT,392.09097557,392.09,deposit,CP-ACC-00007-03,WALLET-ACC-00007,DEV-00007-A,JP,1304,0,normal
TX-0000435,ACC-00015,2025-02-08T16:10:00+00:00,USDT,321.20919752,321.21,trade,WALLET-ACC-00015,EXTERNAL-OUT,DEV-00015-A,DE,1220,0,normal
TX-0000859,ACC-00029,2025-02-08T16:36:00+00:00,USDT,269.34537885,269.35,transfer_out,WALLET-ACC-00029,CP-ACC-00029-04,DEV-00029-A,US,901,0,normal
TX-0001067,ACC-00036,2025-02-08T16:54:00+00:00,BTC,0.00655654,393.39,transfer_in,CP-ACC-00036-05,WALLET-ACC-00036,DEV-00036-A,TW,1534,0,normal
TX-0000351,ACC-00012,2025-02-08T16:59:00+00:00,USDT,999.94282012,999.94,trade,WALLET-ACC-00012,EXTERNAL-OUT,DEV-00012-B,JP,546,0,normal
TX-0000045,ACC-00002,2025-02-08T17:02:00+00:00,BTC,0.00785719,471.43,trade,WALLET-ACC-00002,EXTERNAL-OUT,DEV-00002-A,JP,980,0,normal
TX-0001217,ACC-00041,2025-02-08T17:17:00+00:00,ETH,0.22146246,664.39,withdrawal,WALLET-ACC-00041,CP-ACC-00041-04,DEV-00041-A,TW,556,0,normal
TX-0000796,ACC-00027,2025-02-08T17:26:00+00:00,ETH,0.16306043,489.18,withdrawal,WALLET-ACC-00027,CP-ACC-00027-05,DEV-00027-A,JP,1200,0,normal
TX-0001489,ACC-00050,2025-02-08T17:43:00+00:00,USDT,1253.64755548,1253.65,trade,WALLET-ACC-00050,EXTERNAL-OUT,DEV-00050-A,DE,284,0,normal
TX-0000165,ACC-00006,2025-02-08T18:03:00+00:00,USDT,1285.88893217,1285.89,deposit,CP-ACC-00006-03,WALLET-ACC-00006,DEV-00006-A,TW,712,0,normal
TX-0000434,ACC-00015,2025-02-08T20:57:00+00:00,ETH,0.24922905,747.69,deposit,CP-ACC-00015-01,WALLET-ACC-00015,DEV-00015-A,DE,1220,0,normal
TX-0000199,ACC-00007,2025-02-09T06:23:00+00:00,BTC,0.01477427,886.46,deposit,CP-ACC-00007-05,WALLET-ACC-00007,DEV-00007-A,JP,1304,0,normal
TX-0000436,ACC-00015,2025-02-09T09:40:00+00:00,USDC,731.78065005,731.78,withdrawal,WALLET-ACC-00015,CP-ACC-00015-05,DEV-00015-A,DE,1220,0,normal
TX-0001548,ACC-00052,2025-02-09T10:31:00+00:00,ETH,0.10465708,313.97,trade,WALLET-ACC-00052,EXTERNAL-OUT,DEV-00052-A,JP,523,0,normal
TX-0000500,ACC-00017,2025-02-09T12:20:00+00:00,USDT,920.90387814,920.9,trade,WALLET-ACC-00017,EXTERNAL-OUT,DEV-00017-A,JP,666,0,normal
TX-0000973,ACC-00033,2025-02-09T12:39:00+00:00,USDT,743.29697877,743.3,trade,WALLET-ACC-00033,EXTERNAL-OUT,DEV-00033-A,SG,273,0,normal
TX-0001188,ACC-00040,2025-02-09T13:16:00+00:00,BTC,0.00458834,275.3,trade,WALLET-ACC-00040,EXTERNAL-OUT,DEV-00040-A,DE,701,0,normal
TX-0001035,ACC-00035,2025-02-09T13:29:00+00:00,ETH,0.26459368,793.78,deposit,CP-ACC-00035-04,WALLET-ACC-00035,DEV-00035-A,DE,674,0,normal
TX-0001248,ACC-00042,2025-02-09T14:19:00+00:00,USDC,476.66144112,476.66,transfer_in,CP-ACC-00042-02,WALLET-ACC-00042,DEV-00042-A,JP,870,0,normal
TX-0000198,ACC-00007,2025-02-09T15:32:00+00:00,USDT,1718.75859187,1718.76,trade,WALLET-ACC-00007,EXTERNAL-OUT,DEV-00007-A,JP,1304,0,normal
TX-0000527,ACC-00018,2025-02-09T15:34:00+00:00,USDT,441.74999697,441.75,transfer_out,WALLET-ACC-00018,CP-ACC-00018-02,DEV-00018-A,SG,1040,0,normal
TX-0000256,ACC-00009,2025-02-09T16:55:00+00:00,USDT,1450.54910325,1450.55,trade,WALLET-ACC-00009,EXTERNAL-OUT,DEV-00009-A,US,1004,0,normal
TX-0001279,ACC-00043,2025-02-09T17:49:00+00:00,USDT,385.36007382,385.36,withdrawal,WALLET-ACC-00043,CP-ACC-00043-06,DEV-00043-A,SG,1396,0,normal
TX-0000498,ACC-00017,2025-02-09T17:53:00+00:00,ETH,0.19052178,571.57,withdrawal,WALLET-ACC-00017,CP-ACC-00017-03,DEV-00017-A,JP,666,0,normal
TX-0000135,ACC-00005,2025-02-09T17:55:00+00:00,USDT,698.94786964,698.95,transfer_in,CP-ACC-00005-04,WALLET-ACC-00005,DEV-00005-A,DE,1075,0,normal
TX-0001640,ACC-00055,2025-02-09T18:43:00+00:00,USDT,161.07851044,161.08,transfer_out,WALLET-ACC-00055,CP-ACC-00055-03,DEV-00055-A,DE,1372,0,normal
TX-0000377,ACC-00013,2025-02-09T19:17:00+00:00,ETH,0.34624664,1038.74,trade,WALLET-ACC-00013,EXTERNAL-OUT,DEV-00013-A,SG,472,0,normal
TX-0001218,ACC-00041,2025-02-09T19:41:00+00:00,ETH,0.31199931,936.0,trade,WALLET-ACC-00041,EXTERNAL-OUT,DEV-00041-A,TW,556,0,normal
TX-0000499,ACC-00017,2025-02-09T21:28:00+00:00,USDC,1046.79130418,1046.79,trade,WALLET-ACC-00017,EXTERNAL-OUT,DEV-00017-A,JP,666,0,normal
TX-0001605,ACC-00054,2025-02-09T21:57:00+00:00,BTC,0.01119233,671.54,deposit,CP-ACC-00054-05,WALLET-ACC-00054,DEV-00054-A,US,234,0,normal
TX-0000136,ACC-00005,2025-02-10T06:11:00+00:00,USDT,663.67547937,663.68,trade,WALLET-ACC-00005,EXTERNAL-OUT,DEV-00005-A,DE,1075,0,normal
TX-0001311,ACC-00044,2025-02-10T07:06:00+00:00,USDT,146.36443925,146.36,deposit,CP-ACC-00044-02,WALLET-ACC-00044,DEV-00044-A,US,664,0,normal
TX-0001068,ACC-00036,2025-02-10T08:19:00+00:00,USDC,2181.46253199,2181.46,trade,WALLET-ACC-00036,EXTERNAL-OUT,DEV-00036-A,TW,1534,0,normal
TX-0000949,ACC-00032,2025-02-10T09:18:00+00:00,BTC,0.00603552,362.13,deposit,CP-ACC-00032-01,WALLET-ACC-00032,DEV-00032-A,JP,289,0,normal
TX-0000974,ACC-00033,2025-02-10T10:30:00+00:00,USDC,721.90209058,721.9,withdrawal,WALLET-ACC-00033,CP-ACC-00033-01,DEV-00033-A,SG,273,0,normal
TX-0001606,ACC-00054,2025-02-10T11:24:00+00:00,ETH,0.13777752,413.33,transfer_out,WALLET-ACC-00054,CP-ACC-00054-05,DEV-00054-A,US,234,0,normal
TX-0000200,ACC-00007,2025-02-10T11:26:00+00:00,BTC,0.02869803,1721.88,deposit,CP-ACC-00007-02,WALLET-ACC-00007,DEV-00007-A,JP,1304,0,normal
TX-0000108,ACC-00004,2025-02-10T12:59:00+00:00,USDT,760.79789132,760.8,trade,WALLET-ACC-00004,EXTERNAL-OUT,DEV-00004-A,US,1214,0,normal
TX-0000766,ACC-00026,2025-02-10T13:22:00+00:00,USDC,599.23623227,599.24,trade,WALLET-ACC-00026,EXTERNAL-OUT,DEV-00026-A,TW,722,0,normal
TX-0001665,ACC-00056,2025-02-10T13:23:00+00:00,USDT,298.59358016,298.59,withdrawal,WALLET-ACC-00056,CP-ACC-00056-04,DEV-00056-A,TW,890,0,normal
TX-0001336,ACC-00045,2025-02-10T13:59:00+00:00,USDT,367.81802917,367.82,withdrawal,WALLET-ACC-00045,CP-ACC-00045-01,DEV-00045-A,DE,348,0,normal
TX-0001128,ACC-00038,2025-02-10T15:06:00+00:00,USDT,869.82351467,869.82,withdrawal,WALLET-ACC-00038,CP-ACC-00038-03,DEV-00038-A,SG,1556,0,normal
TX-0001428,ACC-00048,2025-02-10T15:26:00+00:00,BTC,0.02050634,1230.38,deposit,CP-ACC-00048-05,WALLET-ACC-00048,DEV-00048-A,SG,1172,0,normal
TX-0001157,ACC-00039,2025-02-10T16:34:00+00:00,USDT,179.03418285,179.03,withdrawal,WALLET-ACC-00039,CP-ACC-00039-01,DEV-00039-A,US,332,0,normal
TX-0001156,ACC-00039,2025-02-10T16:58:00+00:00,BTC,0.00656434,393.86,withdrawal,WALLET-ACC-00039,CP-ACC-00039-01,DEV-00039-A,US,332,0,normal
TX-0000074,ACC-00003,2025-02-10T17:09:00+00:00,USDC,1853.41536339,1853.42,transfer_out,WALLET-ACC-00003,CP-ACC-00003-04,DEV-00003-A,SG,1110,0,normal
TX-0000405,ACC-00014,2025-02-10T17:19:00+00:00,BTC,0.01718961,1031.38,trade,WALLET-ACC-00014,EXTERNAL-OUT,DEV-00014-A,US,1364,0,normal
TX-0001641,ACC-00055,2025-02-10T19:34:00+00:00,USDT,126.92267429,126.92,trade,WALLET-ACC-00055,EXTERNAL-OUT,DEV-00055-A,DE,1372,0,normal
TX-0001099,ACC-00037,2025-02-10T19:46:00+00:00,BTC,0.01516412,909.85,deposit,CP-ACC-00037-05,WALLET-ACC-00037,DEV-00037-A,JP,817,0,normal
TX-0001577,ACC-00053,2025-02-11T06:05:00+00:00,BTC,0.0131305,787.83,trade,WALLET-ACC-00053,EXTERNAL-OUT,DEV-00053-B,SG,1239,0,normal
TX-0000529,ACC-00018,2025-02-11T06:28:00+00:00,BTC,0.01632359,979.42,withdrawal,WALLET-ACC-00018,CP-ACC-00018-02,DEV-00018-A,SG,1040,0,normal
TX-0001069,ACC-00036,2025-02-11T06:56:00+00:00,USDT,837.40305811,837.4,trade,WALLET-ACC-00036,EXTERNAL-OUT,DEV-00036-A,TW,1534,0,normal
TX-0000528,ACC-00018,2025-02-11T09:22:00+00:00,USDC,405.59903439,405.6,withdrawal,WALLET-ACC-00018,CP-ACC-00018-03,DEV-00018-A,SG,1040,0,normal
TX-0001607,ACC-00054,2025-02-11T10:03:00+00:00,USDT,627.69250756,627.69,trade,WALLET-ACC-00054,EXTERNAL-OUT,DEV-00054-A,US,234,0,normal
TX-0000437,ACC-00015,2025-02-11T10:15:00+00:00,USDT,595.55856011,595.56,transfer_in,CP-ACC-00015-05,WALLET-ACC-00015,DEV-00015-A,DE,1220,0,normal
TX-0000799,ACC-00027,2025-02-11T10:49:00+00:00,USDT,272.04522762,272.05,transfer_in,CP-ACC-00027-04,WALLET-ACC-00027,DEV-00027-A,JP,1200,0,normal
TX-0000798,ACC-00027,2025-02-11T11:07:00+00:00,USDC,1053.21673053,1053.22,withdrawal,WALLET-ACC-00027,CP-ACC-00027-05,DEV-00027-A,JP,1200,0,normal
TX-0001666,ACC-00056,2025-02-11T12:02:00+00:00,USDT,177.23581552,177.24,transfer_out,WALLET-ACC-00056,CP-ACC-00056-01,DEV-00056-A,TW,890,0,normal
TX-0001697,ACC-00057,2025-02-11T13:30:00+00:00,USDC,1173.36945452,1173.37,transfer_in,CP-ACC-00057-02,WALLET-ACC-00057,DEV-00057-A,JP,1579,0,normal
TX-0000166,ACC-00006,2025-02-11T14:11:00+00:00,ETH,0.54759465,1642.78,trade,WALLET-ACC-00006,EXTERNAL-OUT,DEV-00006-A,TW,712,0,normal
TX-0001576,ACC-00053,2025-02-11T14:35:00+00:00,BTC,0.00190535,114.32,deposit,CP-ACC-00053-02,WALLET-ACC-00053,DEV-00053-A,SG,1239,0,normal
TX-0000438,ACC-00015,2025-02-11T14:40:00+00:00,ETH,0.17177063,515.31,deposit,CP-ACC-00015-05,WALLET-ACC-00015,DEV-00015-A,DE,1220,0,normal
